key_id,court,first_name,last_name,last_name_latin,member_state,item_text,type_education,type_job,type_other,job_lawyer,job_academic,job_politician,job_judge,job_civil_servant,job_other,court_lower,court_high,court_cjeu,court_international,common_law_university
1429,Court of Justice,Pranas,Kūris,Kuris,Lithuania,"Doctorate in legal science, University of Moscow (1965)",1,0,0,0,0,0,0,0,0,0,0,0,0,0
1430,Court of Justice,Pranas,Kūris,Kuris,Lithuania,"Doctor in legal science (Dr. hab), University of Moscow (1973)",1,0,0,0,0,0,0,0,0,0,0,0,0,0
1431,Court of Justice,Pranas,Kūris,Kuris,Lithuania,"Research Assistant at the Institut des hautes études internationales (Director: Professor C. Rousseau), University of Paris (1967-68)",0,1,0,0,1,0,0,0,0,0,0,0,0,0
1432,Court of Justice,Pranas,Kūris,Kuris,Lithuania,Member of the Lithuanian Academy of Sciences (1996),0,1,0,0,0,0,0,0,1,0,0,0,0,0
1433,Court of Justice,Pranas,Kūris,Kuris,Lithuania,Doctor honoris causa of the Law University of Lithuania (2001),1,0,0,0,0,0,0,0,0,0,0,0,0,0
1434,Court of Justice,Pranas,Kūris,Kuris,Lithuania,various teaching and administrative duties at the University of Vilnius (1961-90),0,1,0,0,1,0,0,0,0,0,0,0,0,0
1435,Court of Justice,Pranas,Kūris,Kuris,Lithuania,"Lecturer, Assistant Professor, Professor of Public International Law, Dean of the Faculty of Law",0,1,0,0,1,0,0,0,0,0,0,0,0,0
1436,Court of Justice,Pranas,Kūris,Kuris,Lithuania,several governmental posts in the Lithuanian Diplomatic Service and Lithuanian Ministry of Justice,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1437,Court of Justice,Pranas,Kūris,Kuris,Lithuania,"Minister for Justice (1990-91), Member of the State Council (1991), Ambassador of the Republic of Lithuania to Belgium, Luxembourg and the Netherlands (1992-94)",0,1,0,0,0,0,0,1,0,0,0,0,0,0
1438,Court of Justice,Pranas,Kūris,Kuris,Lithuania,Judge at the (former) European Court of Human Rights (June 1994 to November 1998),0,1,0,0,0,0,1,0,0,0,0,0,1,0
1439,Court of Justice,Pranas,Kūris,Kuris,Lithuania,Judge at the Supreme Court of Lithuania and subsequently President of the Supreme Court (December 1994 to October 1998),0,1,0,0,0,0,1,0,0,0,1,0,0,0
1440,Court of Justice,Pranas,Kūris,Kuris,Lithuania,Judge at the European Court of Human Rights (from November 1998),0,1,0,0,0,0,1,0,0,0,0,0,1,0
1441,Court of Justice,Pranas,Kūris,Kuris,Lithuania,has participated in various international conferences,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1442,Court of Justice,Pranas,Kūris,Kuris,Lithuania,member of the delegation of the Republic of Lithuania for negotiations with the USSR (1990-92),0,1,0,0,0,0,0,1,0,0,0,0,0,0
1443,Court of Justice,Pranas,Kūris,Kuris,Lithuania,author of numerous publications (approximately 200),0,1,0,0,1,0,0,0,0,0,0,0,0,0
1444,Court of Justice,Pranas,Kūris,Kuris,Lithuania,Judge at the Court of Justice from 11 May 2004 to 6 October 2010,0,1,0,0,0,0,1,0,0,0,0,1,0,0
1445,Court of Justice,George,Arestis,Arestis,Cyprus,graduated in law from the University of Athens (1968),1,0,0,0,0,0,0,0,0,0,0,0,0,0
1446,Court of Justice,George,Arestis,Arestis,Cyprus,"MA in Comparative Politics and Government, University of Kent at Canterbury (1970)",1,0,0,0,0,0,0,0,0,0,0,0,0,1
1447,Court of Justice,George,Arestis,Arestis,Cyprus,practice as a lawyer in Cyprus (1972-82),0,1,0,1,0,0,0,0,0,0,0,0,0,0
1448,Court of Justice,George,Arestis,Arestis,Cyprus,District Court Judge (1982),0,1,0,0,0,0,1,0,0,1,0,0,0,0
1449,Court of Justice,George,Arestis,Arestis,Cyprus,President of the District Court (1995),0,1,0,0,0,0,1,0,0,1,0,0,0,0
1450,Court of Justice,George,Arestis,Arestis,Cyprus,Administrative President of the District Court of Nicosia (1997-2003),0,1,0,0,0,0,1,0,0,1,0,0,0,0
1451,Court of Justice,George,Arestis,Arestis,Cyprus,Judge at the Supreme Court of Cyprus (2003),0,1,0,0,0,0,1,0,0,0,1,0,0,0
1452,Court of Justice,George,Arestis,Arestis,Cyprus,Judge at the Court of Justice from 11 May 2004 to 6 October 2014,0,1,0,0,0,0,1,0,0,0,0,1,0,0
1453,Court of Justice,Anthony,Borg Barthet,Borg Barthet,Malta,Doctorate in Law at the Royal University of Malta in 1973,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1454,Court of Justice,Anthony,Borg Barthet,Borg Barthet,Malta,entered the Maltese Civil Service as Notary to the Government in 1975,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1455,Court of Justice,Anthony,Borg Barthet,Borg Barthet,Malta,"Counsel for the Republic in 1978, Senior Counsel for the Republic in 1979, Assistant Attorney General in 1988 and appointed Attorney General by the President of Malta in 1989",0,1,0,1,0,0,0,0,0,0,0,0,0,0
1456,Court of Justice,Anthony,Borg Barthet,Borg Barthet,Malta,part-time Lecturer in Civil Law at the University of Malta (1985-89),0,1,0,0,1,0,0,0,0,0,0,0,0,0
1457,Court of Justice,Anthony,Borg Barthet,Borg Barthet,Malta,member of the Council of the University of Malta (1998-2004),0,1,0,0,1,0,0,0,0,0,0,0,0,0
1458,Court of Justice,Anthony,Borg Barthet,Borg Barthet,Malta,member of the Commission for the Administration of Justice (1994-2004),0,1,0,0,0,0,0,1,0,0,0,0,0,0
1459,Court of Justice,Anthony,Borg Barthet,Borg Barthet,Malta,member of the Board of Governors of the Malta Arbitration Centre (1998-2004),0,1,0,0,0,0,0,0,1,0,0,0,0,0
1460,Court of Justice,Anthony,Borg Barthet,Borg Barthet,Malta,Judge at the Court of Justice from 11 May 2004 to 8 October 2018,0,1,0,0,0,0,1,0,0,0,0,1,0,0
1461,Court of Justice,Jiří,Malenovský,Malenovsky,Czech Republic,Doctor of Law from the Charles University in Prague (1975),1,0,0,0,0,0,0,0,0,0,0,0,0,0
1462,Court of Justice,Jiří,Malenovský,Malenovsky,Czech Republic,"senior faculty member (1974-90), Vice-Dean (1989-91) and Head of the Department of International and European Law (1990-92) at Masaryk University, Brno",0,1,0,0,1,0,0,0,0,0,0,0,0,0
1463,Court of Justice,Jiří,Malenovský,Malenovsky,Czech Republic,Judge at the Constitutional Court of Czechoslovakia (1992),0,1,0,0,0,0,1,0,0,0,1,0,0,0
1464,Court of Justice,Jiří,Malenovský,Malenovsky,Czech Republic,Envoy to the Council of Europe (1993-98),0,1,0,0,0,0,0,1,0,0,0,0,0,0
1465,Court of Justice,Jiří,Malenovský,Malenovsky,Czech Republic,President of the Committee of Ministers' Deputies of the Council of Europe (1995),0,1,0,0,0,0,0,1,0,0,0,0,0,0
1466,Court of Justice,Jiří,Malenovský,Malenovsky,Czech Republic,Senior Director at the Ministry of Foreign Affairs (1998-2000),0,1,0,0,0,0,0,1,0,0,0,0,0,0
1467,Court of Justice,Jiří,Malenovský,Malenovsky,Czech Republic,President of the Czech and Slovak branch of the International Law Association (1999-2001),0,1,0,0,1,0,0,0,0,0,0,0,0,0
1468,Court of Justice,Jiří,Malenovský,Malenovsky,Czech Republic,Judge at the Constitutional Court (2000-04),0,1,0,0,0,0,1,0,0,0,1,0,0,0
1469,Court of Justice,Jiří,Malenovský,Malenovsky,Czech Republic,member of the Legislative Council (1998-2000),0,1,0,0,0,0,0,1,0,0,0,0,0,0
1470,Court of Justice,Jiří,Malenovský,Malenovsky,Czech Republic,member of the Permanent Court of Arbitration at The Hague (from 2000),0,1,0,0,0,0,1,0,0,0,0,0,1,0
1471,Court of Justice,Jiří,Malenovský,Malenovsky,Czech Republic,"Professor of Public International Law at Masaryk University, Brno (2001)",0,1,0,0,1,0,0,0,0,0,0,0,0,0
1472,Court of Justice,Jiří,Malenovský,Malenovsky,Czech Republic,Judge at the Court of Justice from 11 May 2004 to 6 October 2020,0,1,0,0,0,0,1,0,0,0,0,1,0,0
1473,Court of Justice,Ján,Klučka,Klucka,Slovakia,Doctor of Law from the University of Bratislava (1974),1,0,0,0,0,0,0,0,0,0,0,0,0,0
1474,Court of Justice,Ján,Klučka,Klucka,Slovakia,Professor of International Law at Kosice University (since 1975),0,1,0,0,1,0,0,0,0,0,0,0,0,0
1475,Court of Justice,Ján,Klučka,Klucka,Slovakia,Judge at the Constitutional Court (1993),0,1,0,0,0,0,1,0,0,0,1,0,0,0
1476,Court of Justice,Ján,Klučka,Klucka,Slovakia,Member of the Permanent Court of Arbitration at The Hague (1994),0,1,0,0,0,0,1,0,0,0,0,0,1,0
1477,Court of Justice,Ján,Klučka,Klucka,Slovakia,Member of the Venice Commission (1994),0,1,0,0,0,0,0,1,0,0,0,0,0,0
1478,Court of Justice,Ján,Klučka,Klucka,Slovakia,Chairman of the Slovakian Association of International Law (2002),0,1,0,0,0,0,0,0,1,0,0,0,0,0
1479,Court of Justice,Ján,Klučka,Klucka,Slovakia,Judge at the Court of Justice from 11 May 2004 to 6 October 2009,0,1,0,0,0,0,1,0,0,0,0,1,0,0
1480,Court of Justice,Uno,Lõhmus,Lohmus,Estonia,Doctor of Law in 1986,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1481,Court of Justice,Uno,Lõhmus,Lohmus,Estonia,member of the Bar (1977-98),0,1,0,1,0,0,0,0,0,0,0,0,0,0
1482,Court of Justice,Uno,Lõhmus,Lohmus,Estonia,Visiting Professor of Criminal Law at Tartu University,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1483,Court of Justice,Uno,Lõhmus,Lohmus,Estonia,Judge at the European Court of Human Rights (1994-98),0,1,0,0,0,0,1,0,0,0,0,0,1,0
1484,Court of Justice,Uno,Lõhmus,Lohmus,Estonia,Chief Justice of the Supreme Court of Estonia (1998-2004),0,1,0,0,0,0,1,0,0,0,1,0,0,0
1485,Court of Justice,Uno,Lõhmus,Lohmus,Estonia,member of the Legal Expertise Committee on the Constitution,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1486,Court of Justice,Uno,Lõhmus,Lohmus,Estonia,consultant to the working group drafting the Criminal Code,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1487,Court of Justice,Uno,Lõhmus,Lohmus,Estonia,member of the working group for the drafting of the Code of Criminal Procedure,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1488,Court of Justice,Uno,Lõhmus,Lohmus,Estonia,author of several works on human rights and constitutional law,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1489,Court of Justice,Uno,Lõhmus,Lohmus,Estonia,Judge at the Court of Justice from 11 May 2004 to 23 October 2013,0,1,0,0,0,0,1,0,0,0,0,1,0,0
1490,Court of Justice,Egils,Levits,Levits,Latvia,graduated in law and in political science from the University of Hamburg,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1491,Court of Justice,Egils,Levits,Levits,Latvia,"Research Assistant at the Faculty of Law, University of Kiel",0,1,0,0,1,0,0,0,0,0,0,0,0,0
1492,Court of Justice,Egils,Levits,Levits,Latvia,"Adviser to the Latvian Parliament on questions of international law, constitutional law and legislative reform",0,1,0,0,0,0,0,1,0,0,0,0,0,0
1493,Court of Justice,Egils,Levits,Levits,Latvia,"Ambassador of the Republic of Latvia to Germany and Switzerland (1992-93), Austria, Switzerland and Hungary (1994-95)",0,1,0,0,0,0,0,1,0,0,0,0,0,0
1494,Court of Justice,Egils,Levits,Levits,Latvia,"Vice Prime Minister and Minister for Justice, acting Minister for Foreign Affairs (1993-94)",0,1,0,0,0,0,0,1,0,0,0,0,0,0
1495,Court of Justice,Egils,Levits,Levits,Latvia,Conciliator at the Court of Conciliation and Arbitration within the OSCE (from 1997),0,1,0,0,0,0,1,0,0,1,0,0,0,0
1496,Court of Justice,Egils,Levits,Levits,Latvia,member of the Permanent Court of Arbitration (from 2001),0,1,0,0,0,0,1,0,0,0,0,0,1,0
1497,Court of Justice,Egils,Levits,Levits,Latvia,"elected as Judge at the European Court of Human Rights in 1995, re-elected in 1998 and 2001",0,1,0,0,0,0,1,0,0,0,0,0,1,0
1498,Court of Justice,Egils,Levits,Levits,Latvia,"numerous publications in the spheres of constitutional and administrative law, law reform and European Community law",0,1,0,0,1,0,0,0,0,0,0,0,0,0
1499,Court of Justice,Egils,Levits,Levits,Latvia,Judge at the Court of Justice from 11 May 2004 to 17 June 2019,0,1,0,0,0,0,1,0,0,0,0,1,0,0
1500,Court of Justice,Aindrias,Ó Caoimh,O Caoimh,Ireland,"Bachelor in Civil Law (National University of Ireland, University College Dublin, 1971)",1,0,0,0,0,0,0,0,0,0,0,0,0,1
1501,Court of Justice,Aindrias,Ó Caoimh,O Caoimh,Ireland,"Barrister (King's Inns, 1972)",0,1,0,1,0,0,0,0,0,0,0,0,0,0
1502,Court of Justice,Aindrias,Ó Caoimh,O Caoimh,Ireland,"Diploma in European Law (University College Dublin, 1977)",1,0,0,0,0,0,0,0,0,0,0,0,0,1
1503,Court of Justice,Aindrias,Ó Caoimh,O Caoimh,Ireland,"Barrister (Bar of Ireland, 1972-99)",0,1,0,1,0,0,0,0,0,0,0,0,0,0
1504,Court of Justice,Aindrias,Ó Caoimh,O Caoimh,Ireland,"Lecturer in European Law (King's Inns, Dublin)",0,1,0,0,1,0,0,0,0,0,0,0,0,1
1505,Court of Justice,Aindrias,Ó Caoimh,O Caoimh,Ireland,Senior Counsel (1994-99),0,1,0,1,0,0,0,0,0,0,0,0,0,0
1506,Court of Justice,Aindrias,Ó Caoimh,O Caoimh,Ireland,Representative of the Government of Ireland on many occasions before the Court of Justice of the European Communities,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1507,Court of Justice,Aindrias,Ó Caoimh,O Caoimh,Ireland,Judge at the High Court (from 1999),0,1,0,0,0,0,1,0,0,0,1,0,0,0
1508,Court of Justice,Aindrias,Ó Caoimh,O Caoimh,Ireland,Bencher of the Honourable Society of King's Inns (since 1999),0,1,0,1,0,0,0,0,0,0,0,0,0,0
1509,Court of Justice,Aindrias,Ó Caoimh,O Caoimh,Ireland,Vice-President of the Irish Society of European Law,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1510,Court of Justice,Aindrias,Ó Caoimh,O Caoimh,Ireland,member of the International Law Association (Irish Branch),0,1,0,1,0,0,0,0,0,0,0,0,0,0
1511,Court of Justice,Aindrias,Ó Caoimh,O Caoimh,Ireland,"son of Judge Andreas O'Keeffe (Aindrias Ó Caoimh), member of the Court of Justice 1974-85",0,0,1,0,0,0,0,0,0,0,0,0,0,0
1512,Court of Justice,Aindrias,Ó Caoimh,O Caoimh,Ireland,Judge at the Court of Justice from 13 October 2004 to 7 October 2015,0,1,0,0,0,0,1,0,0,0,0,1,0,0
1513,Court of Justice,Eleanor,Sharpston,Sharpston,United Kingdom,"studied economics, languages and law at King’s College, Cambridge (1973-77)",1,0,0,0,0,0,0,0,0,0,0,0,0,1
1514,Court of Justice,Eleanor,Sharpston,Sharpston,United Kingdom,"university teaching and research at Corpus Christi College, Oxford (1977-80)",0,1,0,0,1,0,0,0,0,0,0,0,0,1
1515,Court of Justice,Eleanor,Sharpston,Sharpston,United Kingdom,"called to the Bar (Middle Temple, 1980)",0,1,0,1,0,0,0,0,0,0,0,0,0,0
1516,Court of Justice,Eleanor,Sharpston,Sharpston,United Kingdom,Barrister (1980-87 and 1990-2005),0,1,0,1,0,0,0,0,0,0,0,0,0,0
1517,Court of Justice,Eleanor,Sharpston,Sharpston,United Kingdom,"Legal Secretary in the Chambers of Advocate General, subsequently Judge, Sir Gordon Slynn (1987-90)",0,1,0,1,0,0,0,1,0,0,0,0,0,0
1518,Court of Justice,Eleanor,Sharpston,Sharpston,United Kingdom,Lecturer in EC and comparative law (Director of European Legal Studies) at University College London (1990-92),0,1,0,0,1,0,0,0,0,0,0,0,0,1
1519,Court of Justice,Eleanor,Sharpston,Sharpston,United Kingdom,"Lecturer in the Faculty of Law (1992-98), and subsequently Affiliated Lecturer (1998-2005), at the University of Cambridge",0,1,0,0,1,0,0,0,0,0,0,0,0,1
1520,Court of Justice,Eleanor,Sharpston,Sharpston,United Kingdom,"Fellow of King’s College, Cambridge (1992-2010)",0,1,0,0,1,0,0,0,0,0,0,0,0,1
1521,Court of Justice,Eleanor,Sharpston,Sharpston,United Kingdom,Emeritus Fellow (2011 - ),0,1,0,0,1,0,0,0,0,0,0,0,0,0
1522,Court of Justice,Eleanor,Sharpston,Sharpston,United Kingdom,Senior Research Fellow at the Centre for European Legal Studies of the University of Cambridge (1998-2005),0,1,0,0,1,0,0,0,0,0,0,0,0,1
1523,Court of Justice,Eleanor,Sharpston,Sharpston,United Kingdom,Queen’s Counsel (1999),0,1,0,1,0,0,0,0,0,0,0,0,0,0
1524,Court of Justice,Eleanor,Sharpston,Sharpston,United Kingdom,Bencher of Middle Temple (2005),0,1,0,1,0,0,0,0,0,0,0,0,0,0
1525,Court of Justice,Eleanor,Sharpston,Sharpston,United Kingdom,"Honorary Fellow of Corpus Christi College, Oxford (2010)",0,1,0,0,1,0,0,0,0,0,0,0,0,1
1526,Court of Justice,Eleanor,Sharpston,Sharpston,United Kingdom,"LL.D (h.c.) Glasgow (2010), Nottingham Trent (2011) and Stockholm (2014)",1,0,0,0,0,0,0,0,0,0,0,0,0,1
1527,Court of Justice,Eleanor,Sharpston,Sharpston,United Kingdom,Advocate General at the Court of Justice from 11 January 2006 to 10 September 2020,0,1,0,0,0,0,1,0,0,0,0,1,0,0
1528,Court of Justice,Paolo,Mengozzi,Mengozzi,Italy,Professor of International Law and holder of the Jean Monnet Chair of European Community law at the University of Bologna,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1529,Court of Justice,Paolo,Mengozzi,Mengozzi,Italy,"Doctor honoris causa of the Carlos III University, Madrid",1,0,0,0,0,0,0,0,0,0,0,0,0,0
1530,Court of Justice,Paolo,Mengozzi,Mengozzi,Italy,"Visiting Professor at the Johns Hopkins University (Bologna Center), the Universities of St. Johns (New York), Georgetown, Paris II and Georgia (Athens) and the Institut universitaire international (Luxembourg)",0,1,0,0,1,0,0,0,0,0,0,0,0,1
1531,Court of Justice,Paolo,Mengozzi,Mengozzi,Italy,coordinator of the European Business Law Pallas Programme of the University of Nijmegen,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1532,Court of Justice,Paolo,Mengozzi,Mengozzi,Italy,member of the Consultative Committee of the Commission of the European Communities on Public Procurement,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1533,Court of Justice,Paolo,Mengozzi,Mengozzi,Italy,Under-Secretary of State for Trade and Industry during the Italian tenure of the Presidency of the Council,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1534,Court of Justice,Paolo,Mengozzi,Mengozzi,Italy,"member of the Working Group of the European Community on the World Trade Organisation (WTO) and Director of the 1997 session of the research centre of The Hague Academy of International Law, devoted to the WTO",0,1,0,0,0,0,0,1,0,0,0,0,0,0
1535,Court of Justice,Paolo,Mengozzi,Mengozzi,Italy,Judge at the Court of First Instance from 4 March 1998 to 3 May 2006,0,1,0,0,0,0,1,0,0,0,0,1,0,0
1536,Court of Justice,Paolo,Mengozzi,Mengozzi,Italy,Advocate General at the Court of Justice from 4 May 2006 to 8 October 2018,0,1,0,0,0,0,1,0,0,0,0,1,0,0
1537,Court of Justice,Pernilla,Lindh,Lindh,Sweden,law graduate of the University of Lund,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1538,Court of Justice,Pernilla,Lindh,Lindh,Sweden,"Legal Secretary and Judge at the District Court, Trollhättan (1971-74)",0,1,0,1,0,0,1,1,0,1,0,0,0,0
1539,Court of Justice,Pernilla,Lindh,Lindh,Sweden,"Legal Secretary at the Court of Appeal, Stockholm (1974-75)",0,1,0,1,0,0,0,1,0,0,0,0,0,0
1540,Court of Justice,Pernilla,Lindh,Lindh,Sweden,"Judge at the District Court, Stockholm (1975)",0,1,0,0,0,0,1,0,0,1,0,0,0,0
1541,Court of Justice,Pernilla,Lindh,Lindh,Sweden,"Adviser on Legal and Administrative Matters to the President of the Court of Appeal, Stockholm (1975-78)",0,1,0,0,0,0,0,1,0,0,0,0,0,0
1542,Court of Justice,Pernilla,Lindh,Lindh,Sweden,Special Adviser at the Domstolverket (National Courts' Administration) (1977),0,1,0,0,0,0,0,1,0,0,0,0,0,0
1543,Court of Justice,Pernilla,Lindh,Lindh,Sweden,Adviser in the office of the Chancellor of Justice (1979-80),0,1,0,0,0,0,0,1,0,0,0,0,0,0
1544,Court of Justice,Pernilla,Lindh,Lindh,Sweden,"Associate Judge at the Court of Appeal, Stockholm (1980-81)",0,1,0,0,0,0,1,0,0,1,0,0,0,0
1545,Court of Justice,Pernilla,Lindh,Lindh,Sweden,Legal Adviser at the Ministry of Trade (1981-82),0,1,0,1,0,0,0,1,0,0,0,0,0,0
1546,Court of Justice,Pernilla,Lindh,Lindh,Sweden,"Legal Adviser, and subsequently Director and Director-General for Legal Affairs, at the Ministry of Foreign Affairs (1982-95)",0,1,0,1,0,0,0,1,0,0,0,0,0,0
1547,Court of Justice,Pernilla,Lindh,Lindh,Sweden,title of Ambassador in 1992,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1548,Court of Justice,Pernilla,Lindh,Lindh,Sweden,Vice-President at the Swedish Market Court,0,1,0,0,0,0,1,0,0,1,0,0,0,0
1549,Court of Justice,Pernilla,Lindh,Lindh,Sweden,"responsible for legal and institutional issues at the time of the EEA negotiations (Deputy Chairperson, then Chairperson, of the EFTA Group) and at the time of the negotiations for the accession of the Kingdom of Sweden to the European Union",0,1,0,1,0,0,0,1,0,0,0,0,0,0
1550,Court of Justice,Pernilla,Lindh,Lindh,Sweden,Judge at the Court of First Instance from 18 January 1995 to 6 October 2006,0,1,0,0,0,0,1,0,0,0,0,1,0,0
1551,Court of Justice,Pernilla,Lindh,Lindh,Sweden,Judge at the Court of Justice from 7 October 2006 to 6 October 2011,0,1,0,0,0,0,1,0,0,0,0,1,0,0
1552,Court of Justice,Yves,Bot,Bot,France,"graduate of the Faculty of Law, Rouen",1,0,0,0,0,0,0,0,0,0,0,0,0,0
1553,Court of Justice,Yves,Bot,Bot,France,"Doctor of Laws (University of Paris II, Panthéon-Assas)",1,0,0,0,0,0,0,0,0,0,0,0,0,0
1554,Court of Justice,Yves,Bot,Bot,France,"Lecturer at the Faculty of Law, Le Mans",0,1,0,0,1,0,0,0,0,0,0,0,0,0
1555,Court of Justice,Yves,Bot,Bot,France,"Deputy Public Prosecutor, then Senior Deputy Public Prosecutor, at the Public Prosecutor's Office, Le Mans (1974-82)",0,1,0,1,0,0,0,0,0,0,0,0,0,0
1556,Court of Justice,Yves,Bot,Bot,France,"Public Prosecutor at the Regional Court, Dieppe (1982-84)",0,1,0,1,0,0,0,0,0,0,0,0,0,0
1557,Court of Justice,Yves,Bot,Bot,France,"Deputy Public Prosecutor at the Regional Court, Strasbourg (1984-86)",0,1,0,1,0,0,0,0,0,0,0,0,0,0
1558,Court of Justice,Yves,Bot,Bot,France,"Public Prosecutor at the Regional Court, Bastia (1986-88)",0,1,0,1,0,0,0,0,0,0,0,0,0,0
1559,Court of Justice,Yves,Bot,Bot,France,"Advocate General at the Court of Appeal, Caen (1988-91)",0,1,0,1,0,0,0,0,0,0,0,0,0,0
1560,Court of Justice,Yves,Bot,Bot,France,"Public Prosecutor at the Regional Court, Le Mans (1991-93)",0,1,0,1,0,0,0,0,0,0,0,0,0,0
1561,Court of Justice,Yves,Bot,Bot,France,Special Adviser to the Minister for Justice (1993-95),0,1,0,0,0,0,0,1,0,0,0,0,0,0
1562,Court of Justice,Yves,Bot,Bot,France,"Public Prosecutor at the Regional Court, Nanterre (1995-2002)",0,1,0,1,0,0,0,0,0,0,0,0,0,0
1563,Court of Justice,Yves,Bot,Bot,France,"Public Prosecutor at the Regional Court, Paris (2002-04)",0,1,0,1,0,0,0,0,0,0,0,0,0,0
1564,Court of Justice,Yves,Bot,Bot,France,"Principal State Prosecutor at the Court of Appeal, Paris (2004-06)",0,1,0,1,0,0,0,0,0,0,0,0,0,0
1565,Court of Justice,Yves,Bot,Bot,France,"Advocate General at the Court of Justice from 7 October 2006 to 9 June 2019, the date of his death",0,1,0,0,0,0,1,0,0,0,0,1,0,0
1566,Court of Justice,Ján,Mazák,Mazak,Slovakia,"Doctor of Laws, Pavol Jozef Šafárik University, Košice (1978)",1,0,0,0,0,0,0,0,0,0,0,0,0,0
1567,Court of Justice,Ján,Mazák,Mazak,Slovakia,Professor of Civil Law (1994) and of Community Law (2004),0,1,0,0,1,0,0,0,0,0,0,0,0,0
1568,Court of Justice,Ján,Mazák,Mazak,Slovakia,"Head of the Community Law Institute at the Faculty of Law, Košice (2004)",0,1,0,0,1,0,0,0,0,0,0,0,0,0
1569,Court of Justice,Ján,Mazák,Mazak,Slovakia,"Judge at the Krajský súd (Regional Court), Košice (1980)",0,1,0,0,0,0,1,0,0,1,0,0,0,0
1570,Court of Justice,Ján,Mazák,Mazak,Slovakia,"Vice-President (1982) and President (1990) of the Mestský súd (City Court), Košice",0,1,0,0,0,0,1,0,0,1,0,0,0,0
1571,Court of Justice,Ján,Mazák,Mazak,Slovakia,member of the Slovak Bar (1991),0,1,0,1,0,0,0,0,0,0,0,0,0,0
1572,Court of Justice,Ján,Mazák,Mazak,Slovakia,Legal Adviser at the Constitutional Court (1993-98),0,1,0,1,0,0,0,0,0,0,0,0,0,0
1573,Court of Justice,Ján,Mazák,Mazak,Slovakia,Deputy Minister for Justice (1998-2000),0,1,0,0,0,0,0,1,0,0,0,0,0,0
1574,Court of Justice,Ján,Mazák,Mazak,Slovakia,President of the Constitutional Court (2000-06),0,1,0,0,0,0,1,0,0,0,1,0,0,0
1575,Court of Justice,Ján,Mazák,Mazak,Slovakia,member of the Venice Commission (2004),0,1,0,0,0,0,0,1,0,0,0,0,0,0
1576,Court of Justice,Ján,Mazák,Mazak,Slovakia,Advocate General at the Court of Justice from 7 October 2006 to 8 October 2012,0,1,0,0,0,0,1,0,0,0,0,1,0,0
1577,Court of Justice,Verica,Trstenjak,Trstenjak,Slovenia,judicial service examination (1987),0,1,0,1,0,0,0,0,0,0,0,0,0,0
1578,Court of Justice,Verica,Trstenjak,Trstenjak,Slovenia,Doctor of Laws of the University of Ljubljana (1995),1,0,0,0,0,0,0,0,0,0,0,0,0,0
1579,Court of Justice,Verica,Trstenjak,Trstenjak,Slovenia,Professor (since 1996) of Theory of Law and State (jurisprudence) and of Private Law,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1580,Court of Justice,Verica,Trstenjak,Trstenjak,Slovenia,researcher,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1581,Court of Justice,Verica,Trstenjak,Trstenjak,Slovenia,"postgraduate study at the University of Zurich, the Institute of Comparative Law of the University of Vienna, the Max Planck Institute for Private International Law in Hamburg, the Free University of Amsterdam",1,0,0,0,0,0,0,0,0,0,0,0,0,0
1582,Court of Justice,Verica,Trstenjak,Trstenjak,Slovenia,Visiting Professor at the Universities of Vienna and Freiburg (Germany) and at the Bucerius School of Law in Hamburg,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1583,Court of Justice,Verica,Trstenjak,Trstenjak,Slovenia,Head of the Legal Service (1994-96) and State Secretary in the Ministry of Science and Technology (1996-2000),0,1,0,1,0,0,0,1,0,0,0,0,0,0
1584,Court of Justice,Verica,Trstenjak,Trstenjak,Slovenia,Secretary-General of the Government (2000),0,1,0,0,0,0,0,1,0,0,0,0,0,0
1585,Court of Justice,Verica,Trstenjak,Trstenjak,Slovenia,member of the Study Group on a European Civil Code since 2003,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1586,Court of Justice,Verica,Trstenjak,Trstenjak,Slovenia,responsible for a Humboldt research project (Humboldt Foundation),0,1,0,0,1,0,0,0,0,0,0,0,0,0
